pasta	nome	bytes	modificado	url
Parte 1/Pet 15556	00537 Procuracao - Procuracao_04640911.pdf	435924	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00537 Procuracao - Procuracao_04640911.pdf
Parte 1/Pet 15556	00221 Mandado de intimacao - MI n. 14662026 cumprido_e5ea62ba.pdf	808574	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00221 Mandado de intimacao - MI n. 14662026 cumprido_e5ea62ba.pdf
Parte 1/Pet 15556	00509 Despacho - Despacho_963202e8.pdf	87297	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00509 Despacho - Despacho_963202e8.pdf
Parte 1/Pet 15556	00321 Comunicacao assinada - Mandado 20402026. Mandado de intimacao despachodecisao_SEJ_173c185e.pdf	252842	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00321 Comunicacao assinada - Mandado 20402026. Mandado de intimacao despachodecisao_SEJ_173c185e.pdf
Parte 1/Pet 15556	00540 Vista a PGR - Vista a PGR_8459be5c.pdf	565202	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00540 Vista a PGR - Vista a PGR_8459be5c.pdf
Parte 1/Pet 15556	00295 Despacho - Despacho_6979aa6d.pdf	103676	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00295 Despacho - Despacho_6979aa6d.pdf
Parte 1/Pet 15556	00050 Peticao - Peticao_74703d73.pdf	644151	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00050 Peticao - Peticao_74703d73.pdf
Parte 1/Pet 15556	00414 Peticao - Peticao_d1a36814.pdf	1348821	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00414 Peticao - Peticao_d1a36814.pdf
Parte 1/Pet 15556	00148 Mandado de intimacao - MI n. 13182026 cumprido_403ad7ca.pdf	835964	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00148 Mandado de intimacao - MI n. 13182026 cumprido_403ad7ca.pdf
Parte 1/Pet 15556	00400 Peticao - Peticao_b9c58ae2.pdf	4483192	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00400 Peticao - Peticao_b9c58ae2.pdf
Parte 1/Pet 15556	00531 Peticao - Peticao_3bcedd9e.pdf	1396676	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00531 Peticao - Peticao_3bcedd9e.pdf
Parte 1/Pet 15556	00071 Documentos comprobatorios - Documentos comprobatorios_a3862c7c.pdf	852814	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00071 Documentos comprobatorios - Documentos comprobatorios_a3862c7c.pdf
Parte 1/Pet 15556	00255 Recibo de peticao eletronica - Recibo de Peticao Eletronica _6ee17475.pdf	117223	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00255 Recibo de peticao eletronica - Recibo de Peticao Eletronica _6ee17475.pdf
Parte 1/Pet 15556	00223 Comunicacao assinada - Mandado 16052026. Mandado de intimacao despachodecisao_SEJ_42937d2c.pdf	252653	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00223 Comunicacao assinada - Mandado 16052026. Mandado de intimacao despachodecisao_SEJ_42937d2c.pdf
Parte 1/Pet 15556	00049 Comunicacao assinada - Oficio 42782026. Determinacao cumprimento despachodecisao_Relator (CINQ PF)_907efb09.pdf	189887	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00049 Comunicacao assinada - Oficio 42782026. Determinacao cumprimento despachodecisao_Relator (CINQ PF)_907efb09.pdf
Parte 1/Pet 15556	00249 Peticao - Peticao_3dc1f64c.pdf	576168	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00249 Peticao - Peticao_3dc1f64c.pdf
Parte 1/Pet 15556	00095 Recibo de peticao eletronica - Recibo de Peticao Eletronica _309a2658.pdf	117174	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00095 Recibo de peticao eletronica - Recibo de Peticao Eletronica _309a2658.pdf
Parte 1/Pet 15556	00303 Documentos comprobatorios - Documentos comprobatorios_eb3f978b.pdf	8366194	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00303 Documentos comprobatorios - Documentos comprobatorios_eb3f978b.pdf
Parte 1/Pet 15556	00461 Mandado de intimacao - MI 34602026_fd1b9440.pdf	282766	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00461 Mandado de intimacao - MI 34602026_fd1b9440.pdf
Parte 1/Pet 15556	00192 Peticao - Peticao_a70a9f48.pdf	289828	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00192 Peticao - Peticao_a70a9f48.pdf
Parte 1/Pet 15556	00009 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ba15e9fd.pdf	118603	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00009 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ba15e9fd.pdf
Parte 1/Pet 15556	00045 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c538fc0f.pdf	117150	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00045 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c538fc0f.pdf
Parte 1/Pet 15556	00065 Documentos comprobatorios - Documentos comprobatorios_d2afa19d.pdf	1028590	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00065 Documentos comprobatorios - Documentos comprobatorios_d2afa19d.pdf
Parte 1/Pet 15556	00242 Procuracao - Procuracao_3e9de3ce.pdf	822433	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00242 Procuracao - Procuracao_3e9de3ce.pdf
Parte 1/Pet 15556	00059 Peticao - Peticao_922d5042.pdf	252707	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00059 Peticao - Peticao_922d5042.pdf
Parte 1/Pet 15556	00510 Certidao - Gerencia de Processos Originarios Criminais _7af8319f.pdf	190044	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00510 Certidao - Gerencia de Processos Originarios Criminais _7af8319f.pdf
Parte 1/Pet 15556	00448 Recibo de peticao eletronica - Recibo de Peticao Eletronica _03e7d80f.pdf	117123	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00448 Recibo de peticao eletronica - Recibo de Peticao Eletronica _03e7d80f.pdf
Parte 1/Pet 15556	00409 Peticao - Peticao_939e0cf0.pdf	870626	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00409 Peticao - Peticao_939e0cf0.pdf
Parte 1/Pet 15556	00064 Documentos comprobatorios - Documentos comprobatorios_d9352c7d.pdf	2603681	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00064 Documentos comprobatorios - Documentos comprobatorios_d9352c7d.pdf
Parte 1/Pet 15556	00069 Peticao - Peticao_c1929e7b.pdf	112438	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00069 Peticao - Peticao_c1929e7b.pdf
Parte 1/Pet 15556	00231 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ce250ccd.pdf	117166	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00231 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ce250ccd.pdf
Parte 1/Pet 15556	00408 Recibo de peticao eletronica - Recibo de Peticao Eletronica _30f9805e.pdf	117234	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00408 Recibo de peticao eletronica - Recibo de Peticao Eletronica _30f9805e.pdf
Parte 1/Pet 15556	00412 Documentos comprobatorios - Documentos comprobatorios_2a48ed94.pdf	1669025	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00412 Documentos comprobatorios - Documentos comprobatorios_2a48ed94.pdf
Parte 1/Pet 15556	00268 Documentos comprobatorios - Documentos comprobatorios_e8d52bb4.pdf	151271	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00268 Documentos comprobatorios - Documentos comprobatorios_e8d52bb4.pdf
Parte 1/Pet 15556	00316 Peticao - Peticao_842c0899.pdf	547144	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00316 Peticao - Peticao_842c0899.pdf
Parte 1/Pet 15556	00334 Mandado de intimacao - MI n. 20342026_8ea4d525.pdf	633804	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00334 Mandado de intimacao - MI n. 20342026_8ea4d525.pdf
Parte 1/Pet 15556	00455 Mandado de intimacao - MI 33672026_37938e8a.pdf	336550	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00455 Mandado de intimacao - MI 33672026_37938e8a.pdf
Parte 1/Pet 15556	00322 Comunicacao assinada - Mandado 20342026. Mandado de intimacao despachodecisao_SEJ_d45c209f.pdf	254549	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00322 Comunicacao assinada - Mandado 20342026. Mandado de intimacao despachodecisao_SEJ_d45c209f.pdf
Parte 1/Pet 15556	00205 Mandado de intimacao - 11832026_c7173ba1.pdf	635165	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00205 Mandado de intimacao - 11832026_c7173ba1.pdf
Parte 1/Pet 15556	00477 Intimacao - Intimacao de Despacho, Decisao ou Acordao_f27f45ff.pdf	565793	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00477 Intimacao - Intimacao de Despacho, Decisao ou Acordao_f27f45ff.pdf
Parte 1/Pet 15556	00337 Mandado de intimacao - MI n. 20382026_33f0186e.pdf	487823	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00337 Mandado de intimacao - MI n. 20382026_33f0186e.pdf
Parte 1/Pet 15556	00127 Decisao monocratica - Decisao Interlocutoria_9a66a0e7.pdf	147531	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00127 Decisao monocratica - Decisao Interlocutoria_9a66a0e7.pdf
Parte 1/Pet 15556	00286 Intimacao - Intimacao de Despacho, Decisao ou Acordao_6d57bf86.pdf	565806	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00286 Intimacao - Intimacao de Despacho, Decisao ou Acordao_6d57bf86.pdf
Parte 1/Pet 15556	00227 Documentos comprobatorios - Documentos comprobatorios_f6940008.pdf	7866657	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00227 Documentos comprobatorios - Documentos comprobatorios_f6940008.pdf
Parte 1/Pet 15556	00263 Comunicacao assinada - Mandado 17462026. Mandado de intimacao despachodecisao_SEJ_7317e9cc.pdf	248695	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Pet 15556/00263 Comunicacao assinada - Mandado 17462026. Mandado de intimacao despachodecisao_SEJ_7317e9cc.pdf
Parte 1/Rcl 88121	00138 Comunicacao assinada - Oficio 264232025. Determinacao cumprimento despachodecisao_Relator (DTO)_8eee8b50.pdf	195543	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00138 Comunicacao assinada - Oficio 264232025. Determinacao cumprimento despachodecisao_Relator (DTO)_8eee8b50.pdf
Parte 1/Rcl 88121	00192 Documentos comprobatorios - Documentos comprobatorios_8b995f44.pdf	1924599	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00192 Documentos comprobatorios - Documentos comprobatorios_8b995f44.pdf
Parte 1/Rcl 88121	00097 Comunicacao assinada - Mandado 67632025. Mandado de intimacao despachodecisao_Relator_589564c9.pdf	262221	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00097 Comunicacao assinada - Mandado 67632025. Mandado de intimacao despachodecisao_Relator_589564c9.pdf
Parte 1/Rcl 88121	00397 Peticao - Peticao_26d0985a.pdf	671311	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00397 Peticao - Peticao_26d0985a.pdf
Parte 1/Rcl 88121	00416 Documentos comprobatorios - Documentos comprobatorios_f257b292.pdf	1612538	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00416 Documentos comprobatorios - Documentos comprobatorios_f257b292.pdf
Parte 1/Rcl 88121	00264 Peticao - Peticao_6a2ece3b.pdf	284489	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00264 Peticao - Peticao_6a2ece3b.pdf
Parte 1/Rcl 88121	00079 Documentos comprobatorios - Documentos comprobatorios_09a1e575.pdf	59724	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00079 Documentos comprobatorios - Documentos comprobatorios_09a1e575.pdf
Parte 1/Rcl 88121	00423 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e950dc92.pdf	117167	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00423 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e950dc92.pdf
Parte 1/Rcl 88121	00137 Comunicacao assinada - Oficio 264212025. Determinacao cumprimento despachodecisao_Relator (DTO)_f38438d0.pdf	194860	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00137 Comunicacao assinada - Oficio 264212025. Determinacao cumprimento despachodecisao_Relator (DTO)_f38438d0.pdf
Parte 1/Rcl 88121	00439 Documentos comprobatorios - Documentos comprobatorios_abb6bab4.pdf	166794	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00439 Documentos comprobatorios - Documentos comprobatorios_abb6bab4.pdf
Parte 1/Rcl 88121	00415 Peticao - Peticao_4be03ecc.pdf	549015	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00415 Peticao - Peticao_4be03ecc.pdf
Parte 1/Rcl 88121	00270 Procuracao - Procuracao_2f21ece8.pdf	433236	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00270 Procuracao - Procuracao_2f21ece8.pdf
Parte 1/Rcl 88121	00434 Documentos comprobatorios - Documentos comprobatorios_ab36b29f.pdf	181217	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00434 Documentos comprobatorios - Documentos comprobatorios_ab36b29f.pdf
Parte 1/Rcl 88121	00233 Documentos comprobatorios - Documentos comprobatorios_2c05a13f.pdf	724646	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00233 Documentos comprobatorios - Documentos comprobatorios_2c05a13f.pdf
Parte 1/Rcl 88121	00301 Recibo de peticao eletronica - Recibo de Peticao Eletronica _0301240d.pdf	117195	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00301 Recibo de peticao eletronica - Recibo de Peticao Eletronica _0301240d.pdf
Parte 1/Rcl 88121	00237 Decisao monocratica - Decisao Final_8f1695d0.pdf	219554	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00237 Decisao monocratica - Decisao Final_8f1695d0.pdf
Parte 1/Rcl 88121	00118 Documentos comprobatorios - Documentos comprobatorios_3bb00d55.pdf	78517	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00118 Documentos comprobatorios - Documentos comprobatorios_3bb00d55.pdf
Parte 1/Rcl 88121	00051 Comunicacao assinada - Oficio 257272025. Comunicacao de despachodecisao_Relator (DTO)_b46acf91.pdf	201118	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00051 Comunicacao assinada - Oficio 257272025. Comunicacao de despachodecisao_Relator (DTO)_b46acf91.pdf
Parte 1/Rcl 88121	00148 Documentos comprobatorios - Documentos comprobatorios_ad794531.pdf	478166	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00148 Documentos comprobatorios - Documentos comprobatorios_ad794531.pdf
Parte 1/Rcl 88121	00266 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c36b999d.pdf	117187	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00266 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c36b999d.pdf
Parte 1/Rcl 88121	00436 Documentos comprobatorios - Documentos comprobatorios_d0dffbd9.pdf	159028	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00436 Documentos comprobatorios - Documentos comprobatorios_d0dffbd9.pdf
Parte 1/Rcl 88121	00076 Documentos comprobatorios - Documentos comprobatorios_f188360d.pdf	613325	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00076 Documentos comprobatorios - Documentos comprobatorios_f188360d.pdf
Parte 1/Rcl 88121	00245 Peticao - Peticao_2e83ca25.pdf	7257741	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00245 Peticao - Peticao_2e83ca25.pdf
Parte 1/Rcl 88121	00151 Recibo de peticao eletronica_91d880a3.pdf	117812	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00151 Recibo de peticao eletronica_91d880a3.pdf
Parte 1/Rcl 88121	00242 Peticao - Peticao_7e6c1dd7.pdf	6359719	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00242 Peticao - Peticao_7e6c1dd7.pdf
Parte 1/Rcl 88121	00011 Documento comprobatorio - Documento comprobatorio_9e4bf7d3.pdf	791479	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00011 Documento comprobatorio - Documento comprobatorio_9e4bf7d3.pdf
Parte 1/Rcl 88121	00162 Peticao - Peticao_aa8ec501.pdf	476738	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00162 Peticao - Peticao_aa8ec501.pdf
Parte 1/Rcl 88121	00396 Recibo de peticao eletronica - Recibo de Peticao Eletronica _cdcbe77a.pdf	117149	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00396 Recibo de peticao eletronica - Recibo de Peticao Eletronica _cdcbe77a.pdf
Parte 1/Rcl 88121	00298 Peticao - Peticao_f8380422.pdf	273550	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00298 Peticao - Peticao_f8380422.pdf
Parte 1/Rcl 88121	00112 Peticao - TRF 1. Regiao_aa1a58f4.pdf	52975	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00112 Peticao - TRF 1. Regiao_aa1a58f4.pdf
Parte 1/Rcl 88121	00253 Mandado de intimacao - n. 71532025_ec8953fc.pdf	177435	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00253 Mandado de intimacao - n. 71532025_ec8953fc.pdf
Parte 1/Rcl 88121	00024 Comunicacao assinada - Mandado 65672025. Mandado de intimacao despachodecisao_SEJ_638171b4.pdf	251346	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00024 Comunicacao assinada - Mandado 65672025. Mandado de intimacao despachodecisao_SEJ_638171b4.pdf
Parte 1/Rcl 88121	00387 Peticao - Peticao_0bd31f5e.pdf	257841	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00387 Peticao - Peticao_0bd31f5e.pdf
Parte 1/Rcl 88121	00106 Peticao - Peticao_eca2e0a3.pdf	2204866	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00106 Peticao - Peticao_eca2e0a3.pdf
Parte 1/Rcl 88121	00209 Documentos comprobatorios - Documentos comprobatorios_353649a2.pdf	9474329	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00209 Documentos comprobatorios - Documentos comprobatorios_353649a2.pdf
Parte 1/Rcl 88121	00120 Documentos comprobatorios - Documentos comprobatorios_b8f96788.pdf	104458	2026-09-14T00:39:15Z	/sites/STI--CRCS/Shared Documents/-CRCS/Compartilhamento Externo/Processos Judiciais/Arquivos Pet 16704/Parte 1/Rcl 88121/00120 Documentos comprobatorios - Documentos comprobatorios_b8f96788.pdf
